Unnamed: 0,username,LABEL,processed,user_found,error,user_id,verified,account_age_days,followers_count,following_count,tweet_count_total,follower_following_ratio,tweets_fetched,fraction_retweets,fraction_with_urls,fraction_with_media,avg_tweet_length,avg_sentiment,tweets_per_week,domain_diversity,network_clustering_coefficient,mutual_followers_with_misinfo_spreaders,interaction_with_bots,inferred_political_leaning,personality_big_five,cognitive_reflection_score,avg_exclamation_count,liwc_categories,topic_distribution,image_content_descriptors,image_forensic_signals
3324,TMemequisitor,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,to_the_mattcave,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,toddb2k,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,Toggy_Wonga,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,tomcollinsaz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,tomsfiction,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,TonyDoernbach,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,torithebruce,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,Totality,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,TotesRussianBot,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,TPrekaski,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,Tralchemist,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,TrashHeap64,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,Trav119,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,treywolfe45,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,TrickierDick,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,TristanHudson06,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,TRiUMPhPOOP,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,trizelous,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,Trogotronic,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,tromlich,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,TropibaL,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,troPSDNUORGWEN,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,TroyAdomitis,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,TssYarnMan,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,TUltimator,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,tvhands,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,twiterfuljohn,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,twitface_is_dum,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,TWY_NS,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,tyler_brown29,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355,TylerJo01118349,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3356,typedrat,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,uhhhhhh_6582,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,ukalaehle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,uncertainveggie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,undakii,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361,underscorepry,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,Underwood1852,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,UngkarS,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,Unknown674,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,UnNoobD,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,unofficialrays,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,UnusuallyFlexib,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,ur_mums_chest,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,uranusmyanus_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,Urgmymind,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,Valley0421,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,vanpoynton,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,VectorGambiteer,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,vegburglar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,VelmaWaterton,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376,versacemalkin,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,versatileghost,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,verybigbingus,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,vgaeta97,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380,Vicariousk_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381,vicorug,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,VikingThunder89,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383,vinnycampbooty,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,VioletSzilvas,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3385,virgina_woolf,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,VittoriodeSeta,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,VivianCreator,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,vonEtten10,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,Vra3I,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,VRoa1001,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,Vulgar_boy69,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,w0wsum1actually,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,WaifuAmalgamate,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,waldhelmm99,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,walkoffking,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,wardroup34,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,WarrenBurstein,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,WBoH2020,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,weebygeeby,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,WeinmanMaya,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,WelfareWarlock,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,WesleyDuncan3,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,WestfallHunter,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,wet_willy_lamp,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,WhatTheFlipMan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,wheatywhite,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,WheelNeri,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,Wheels99261,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,whoislukeagain,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,whomstbastank,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,whomzier,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,WhyWaved,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,wiesmouthh12,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,WildPotatoInd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,Will__Murray,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,Will1632,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,williamfitz0328,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,WilliamShakazul,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,WilliamtheComic,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,willschu4100,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,Windlass1093,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,WinklesJack,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,witham_kyle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,wlyberg,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,wonderfulkazoo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,worldly_tutor,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,worrrmboy,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,wycliffesquared,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,xArcbind,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,xiggr,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,Xildaza,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,xqueentana,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,XwizradX,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,xwrongholex,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,yacobo2711,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,yacobselp,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,Yakky666,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,yearofthesnitch,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,yeezytroz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,YenBuddhist,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,YottaJules,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,YouCanCallMeOl,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,younghuple,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,YourMateKyle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,YourTwittinMe,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,Youtube__Fandom,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,yung_Gluestick,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,yungfreed,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,zach_minyard,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,Zach21577,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,zachdotpng,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,ZachJeff__,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,ZachSamborski,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,ZackBrown777,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,zackpierce821,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,ZaneGrober,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,zdoglinds,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,ZebesianQuo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,ZebraMalone,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,Zesty_Erection,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,Zesty_Gooby,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,Zetto52SD,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,zirishpancake,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,zizskobyrd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,ZombiePlusIntel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,ZorionSarabia,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,zozowbu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,ZubairMaqsood11,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,zukiemu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,zxo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,Zygibrennan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,___SANAA,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,__miikaylaaa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,_98ae,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,_aah4,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,_anaru6io,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,_anasantillan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,_Boogie117_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,_charlotteyork,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,_daijahleann,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,_elisaaa28,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,_erosacosta,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,_EvanderPiolo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,_flightSlim_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,_ggmontae,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,_ildm,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,_intr0wertyk_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,_jonberr,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,_kimmyko_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,_ktb05,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,_leetgeek_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,_lydia_grace_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,_meganicole__,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,_Murrrdurrrth_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,_nizamdean,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,_NWJC,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,_ot7BTS_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,_rachelrodri,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,_ronnie_foreman,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,_the_Paladin_,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,_tianieee_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,_tsariztamayo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,_urgeoverkill,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,0_Emilio_Uribe_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,0minous_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,19_henry_68,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,19lindasue58,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,1dottieful,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,1wildek,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,20spicygrandpa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,223_morgan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,23_laflare,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,2hoss2furious,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,2old4this_hit,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,3MIKE2,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,4everyoungmary,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,58points,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,7BuFFaLo6,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,82Gbody,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,948195,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,A_S_C_31,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,aarotberg,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,aashaw32,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,aba_micah,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,abbakac_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,Abbie_koh,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,ABCraftCouncil,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,absjxa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,absspang,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,acciojoon,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,AChronicPane,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,acmincey,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,adamdavidlong,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,AdamesChantelle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,AdamForce_1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,addisonrich03,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,AdelaidaLoveBTS,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,adhub16,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,Aditipapney2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,Adm582Harvard,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,AdMasterCaplan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,adriannaacebo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,Aelkus,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,AFINACapital,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,AftabSiddiqiPTI,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,agbaggins,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,AGDubya,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,ahnalee13,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,AipatEnelym,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,airforcejuanc,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,aisha_hairul,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,aisukurimu01,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,akashivskyy,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,Akl_PT,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,AlabamaNAACP,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,AlanFiszman,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,alannah_1975,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,AldermanNathan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,ale_cal1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,alec_macleod,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,Alero99991,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,alexaarod,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,AlexinLincoln,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,Alexleelovestay,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,AlexPhomPhom,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,alexspovs,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,alexusmaryjane,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,algedn,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,alissa_brie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,all_faye,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,allsports_lover,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,allthings_bts,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,alltimepetty1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,ally_katt0618,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,allysonsalavich,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,almonellis,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,alyyssa_a,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,ambar_ari_s,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,amberm_am,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,AmiroNYC,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,Amish_oOo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,amy_caraballo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,anacletoj61,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,andicoates,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,Andrea32049542,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,AndrewDHills,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,AndrewGuzmanCGP,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,andrewkreynolds,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,andwwaaee,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,Andy_Kroeger,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,angelicakim_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,angellsmith,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,Angels2014,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,angrypirate42,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,anildhulipala,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,annaahalll,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,AnnaAngelita2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,AnnaStr29898240,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,AnnieJohanson22,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,AnnMarieZimme10,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,AnnSton49504512,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,AnthonyCharette,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,AnthonyIuculao1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,anuraagsachdeva,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,anya_emerald,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,apa24,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,apriljoyyyy_ds,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,ArannyoSen,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,arayacardenass,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,ardellitoabarq2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,ariachernik,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,Arianasasi2545,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,arsalansheikh,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,arytiantim,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,Ashavenger89,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,atisayajain,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,audreywasherw11,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,AurozOgra,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,austin_mq881,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,AVaughns22,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,averill_leslie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,aw90_andy,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,awlee__,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,ayffris,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,ayo_satish,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,AYuugure,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,az_mo_brad,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,AzDoh12,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,b4thejame,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,BabyGirlTReed,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,babyjjess,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
